date,home_team,away_team,neutral,tournament,result,H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
2000-06-29,Ecuador,Peru,False,FIFA World Cup qualification,H,5,2,0,3,2.2,1.8,0.4,1.2,7,2,2,3,1.4285714285714286,1.2857142857142858,0.14285714285714285,1.1428571428571428,0,1
2000-06-29,Barbados,Trinidad and Tobago,False,Friendly,D,9,4,4,1,1.8888888888888888,1.1111111111111112,0.7777777777777778,1.7777777777777777,10,6,2,2,2.0,0.8,1.2,2.0,0,0
2000-06-29,Chile,Paraguay,False,FIFA World Cup qualification,H,10,3,1,6,1.5,1.9,-0.4,1.0,7,3,2,2,0.8571428571428571,0.7142857142857143,0.14285714285714285,1.5714285714285714,0,1
2000-07-01,Uganda,Malawi,False,African Cup of Nations qualification,H,5,2,2,1,2.2,2.4,-0.2,1.6,10,3,4,3,1.3,1.4,-0.1,1.3,0,1
2000-07-01,Gambia,Guinea,False,African Cup of Nations qualification,D,7,0,5,2,0.5714285714285714,1.0,-0.42857142857142855,0.7142857142857143,8,4,2,2,1.875,1.625,0.25,1.75,0,1
2000-07-01,El Salvador,Mexico,True,Friendly,A,8,5,1,2,2.25,1.625,0.625,2.0,9,4,2,3,1.7777777777777777,1.4444444444444444,0.3333333333333333,1.5555555555555556,1,0
2000-07-01,Costa Rica,Panama,False,Friendly,H,6,2,2,2,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,10,5,1,4,1.6,1.6,0.0,1.6,0,0
2000-07-01,Botswana,Madagascar,False,African Cup of Nations qualification,H,8,3,2,3,0.875,0.75,0.125,1.375,5,3,1,1,1.4,0.4,1.0,2.0,0,1
2000-07-02,France,Italy,True,UEFA Euro,H,10,8,1,1,2.5,1.1,1.4,2.5,9,6,1,2,1.2222222222222223,0.5555555555555556,0.6666666666666666,2.111111111111111,1,1
2000-07-02,Jamaica,Cuba,False,Friendly,D,9,2,1,6,0.3333333333333333,1.4444444444444444,-1.1111111111111112,0.7777777777777778,10,2,6,2,0.8,0.5,0.3,1.2,0,0
2000-07-02,Lesotho,Mozambique,False,African Cup of Nations qualification,H,10,2,3,5,0.4,0.9,-0.5,0.9,6,1,2,3,0.6666666666666666,1.1666666666666667,-0.5,0.8333333333333334,0,1
2000-07-02,Saint Vincent and the Grenadines,Trinidad and Tobago,False,Friendly,H,7,6,0,1,3.2857142857142856,0.5714285714285714,2.7142857142857144,2.5714285714285716,10,5,3,2,1.6,0.6,1.0,1.8,0,0
2000-07-02,Eswatini,Kenya,False,African Cup of Nations qualification,H,8,0,2,6,0.25,2.0,-1.75,0.25,5,0,2,3,0.4,1.2,-0.8,0.4,0,1
2000-07-03,Guatemala,Haiti,True,Friendly,H,10,4,4,2,1.8,1.1,0.7,1.6,10,4,2,4,2.2,1.6,0.6,1.4,1,0
2000-07-04,Trinidad and Tobago,Cuba,False,Friendly,H,10,4,3,3,1.5,0.7,0.8,1.5,10,1,7,2,0.5,0.6,-0.1,1.0,0,0
2000-07-05,Jamaica,Barbados,False,Friendly,H,10,2,2,6,0.4,1.4,-1.0,0.8,10,4,5,1,1.7,1.0,0.7,1.7,0,0
2000-07-05,Mexico,Venezuela,False,Friendly,H,10,5,2,3,1.9,1.3,0.6,1.7,6,2,1,3,1.1666666666666667,2.0,-0.8333333333333334,1.1666666666666667,0,0
2000-07-06,Cape Verde,Angola,False,Friendly,D,7,3,3,1,1.0,0.7142857142857143,0.2857142857142857,1.7142857142857142,5,4,1,0,2.2,0.4,1.8,2.6,0,0
2000-07-06,Malawi,Namibia,False,Friendly,A,10,2,4,4,1.3,1.7,-0.4,1.0,6,2,2,2,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.3333333333333333,0,0
2000-07-07,El Salvador,Guatemala,True,Friendly,A,9,5,1,3,2.0,1.7777777777777777,0.2222222222222222,1.7777777777777777,10,5,3,2,2.1,1.1,1.0,1.8,1,0
2000-07-08,Zambia,Togo,False,FIFA World Cup qualification,H,10,4,3,3,0.7,0.4,0.3,1.5,9,4,2,3,1.0,1.4444444444444444,-0.4444444444444444,1.5555555555555556,0,1
2000-07-08,Trinidad and Tobago,Jamaica,False,Friendly,A,10,5,3,2,1.9,0.7,1.2,1.8,10,2,2,6,0.7,1.3,-0.6,0.8,0,0
2000-07-08,Tunisia,Madagascar,False,FIFA World Cup qualification,H,10,5,4,1,1.8,1.2,0.6,1.9,6,3,1,2,1.1666666666666667,0.5,0.6666666666666666,1.6666666666666667,0,1
2000-07-09,Zimbabwe,South Africa,False,FIFA World Cup qualification,A,6,5,0,1,1.8333333333333333,1.0,0.8333333333333334,2.5,10,5,1,4,1.4,1.4,0.0,1.6,0,1
2000-07-09,Senegal,Egypt,False,FIFA World Cup qualification,D,10,1,7,2,0.9,1.2,-0.3,1.0,10,6,1,3,1.6,0.8,0.8,1.9,0,1
2000-07-09,Morocco,Algeria,False,FIFA World Cup qualification,H,9,5,2,2,0.7777777777777778,0.7777777777777778,0.0,1.8888888888888888,10,4,5,1,1.6,0.7,0.9,1.7,0,1
2000-07-09,DR Congo,Congo,False,FIFA World Cup qualification,H,8,2,4,2,1.625,1.0,0.625,1.25,8,4,1,3,1.375,1.0,0.375,1.625,0,1
2000-07-09,Cameroon,Angola,False,FIFA World Cup qualification,H,10,6,3,1,2.0,0.5,1.5,2.1,6,4,2,0,2.0,0.5,1.5,2.3333333333333335,0,1
2000-07-09,Ghana,Sierra Leone,False,FIFA World Cup qualification,H,8,4,1,3,1.125,1.0,0.125,1.625,5,1,1,3,1.2,1.4,-0.2,0.8,0,1
2000-07-15,Zambia,Ethiopia,False,African Cup of Nations qualification,H,10,5,3,2,0.9,0.3,0.6,1.8,5,3,0,2,1.0,1.2,-0.2,1.8,0,1
2000-07-15,Malawi,Uganda,False,African Cup of Nations qualification,A,10,2,3,5,1.3,1.8,-0.5,0.9,7,3,2,2,2.0,2.142857142857143,-0.14285714285714285,1.5714285714285714,0,1
2000-07-15,Kenya,Eswatini,False,African Cup of Nations qualification,H,6,0,2,4,0.6666666666666666,1.5,-0.8333333333333334,0.3333333333333333,9,1,2,6,0.5555555555555556,2.0,-1.4444444444444444,0.5555555555555556,0,1
2000-07-15,Madagascar,Botswana,False,African Cup of Nations qualification,H,7,3,1,3,1.0,0.5714285714285714,0.42857142857142855,1.4285714285714286,9,4,2,3,0.8888888888888888,0.6666666666666666,0.2222222222222222,1.5555555555555556,0,1
2000-07-16,Congo,Rwanda,False,African Cup of Nations qualification,H,9,4,1,4,1.2222222222222223,1.1111111111111112,0.1111111111111111,1.4444444444444444,5,2,1,2,1.4,1.4,0.0,1.4,0,1
2000-07-16,Saint Vincent and the Grenadines,Jamaica,False,FIFA World Cup qualification,A,8,7,0,1,3.125,0.625,2.5,2.625,10,3,1,6,1.1,1.5,-0.4,1.0,0,1
2000-07-16,Barbados,Costa Rica,False,FIFA World Cup qualification,H,10,3,5,2,1.6,1.5,0.1,1.4,7,3,2,2,1.8571428571428572,1.2857142857142858,0.5714285714285714,1.5714285714285714,0,1
2000-07-16,Canada,Trinidad and Tobago,False,FIFA World Cup qualification,A,10,7,3,0,1.3,0.4,0.9,2.4,10,4,3,3,1.6,1.1,0.5,1.5,0,1
2000-07-16,El Salvador,Honduras,False,FIFA World Cup qualification,A,10,5,1,4,1.8,1.7,0.1,1.6,10,6,0,4,2.3,1.6,0.7,1.8,0,1
2000-07-16,Mauritius,Tanzania,False,African Cup of Nations qualification,H,6,1,1,4,0.6666666666666666,1.8333333333333333,-1.1666666666666667,0.6666666666666666,5,1,1,3,1.4,1.8,-0.4,0.8,0,1
2000-07-16,Guinea,Gambia,False,African Cup of Nations qualification,H,9,4,3,2,1.8888888888888888,1.6666666666666667,0.2222222222222222,1.6666666666666667,8,0,6,2,0.75,1.125,-0.375,0.75,0,1
2000-07-16,Panama,Mexico,False,FIFA World Cup qualification,A,10,5,0,5,1.6,2.0,-0.4,1.5,10,5,2,3,1.9,1.3,0.6,1.7,0,1
2000-07-16,Mozambique,Lesotho,False,African Cup of Nations qualification,H,7,1,2,4,0.5714285714285714,1.1428571428571428,-0.5714285714285714,0.7142857142857143,10,2,3,5,0.4,0.9,-0.5,0.9,0,1
2000-07-16,Guatemala,United States,False,FIFA World Cup qualification,D,10,5,3,2,2.0,1.0,1.0,1.8,10,5,4,1,1.8,0.8,1.0,1.9,0,1
2000-07-18,Paraguay,Brazil,False,FIFA World Cup qualification,H,8,3,2,3,0.875,1.0,-0.125,1.375,7,4,3,0,2.2857142857142856,0.5714285714285714,1.7142857142857142,2.142857142857143,0,1
2000-07-19,Argentina,Ecuador,False,FIFA World Cup qualification,H,5,4,1,0,2.4,0.4,2.0,2.6,6,3,0,3,2.1666666666666665,1.6666666666666667,0.5,1.5,0,1
2000-07-19,Bolivia,Chile,False,FIFA World Cup qualification,H,8,1,2,5,1.5,1.625,-0.125,0.625,10,4,1,5,1.7,1.8,-0.1,1.3,0,1
2000-07-19,Peru,Colombia,False,FIFA World Cup qualification,A,8,2,2,4,1.375,1.375,0.0,1.0,10,4,3,3,1.3,1.1,0.2,1.5,0,1
2000-07-22,Guatemala,Barbados,False,FIFA World Cup qualification,H,10,5,4,1,1.9,0.7,1.2,1.9,10,4,4,2,1.6,1.4,0.2,1.6,0,1
2000-07-23,Trinidad and Tobago,Mexico,False,FIFA World Cup qualification,H,10,5,2,3,1.7,1.0,0.7,1.7,10,5,2,3,1.9,1.3,0.6,1.7,0,1
2000-07-23,Panama,Canada,False,FIFA World Cup qualification,D,10,4,0,6,1.2,2.0,-0.8,1.2,10,6,3,1,1.1,0.6,0.5,2.1,0,1
2000-07-23,Lesotho,Angola,False,COSAFA Cup,H,10,2,3,5,0.4,0.9,-0.5,0.9,8,5,2,1,2.0,0.875,1.125,2.125,0,1
2000-07-23,Jamaica,Honduras,False,FIFA World Cup qualification,H,10,3,1,6,1.1,1.5,-0.4,1.0,10,7,0,3,2.5,1.3,1.2,2.1,0,1
2000-07-23,Costa Rica,United States,False,FIFA World Cup qualification,H,8,3,2,3,1.75,1.375,0.375,1.375,10,5,4,1,1.8,0.8,1.0,1.9,0,1
2000-07-23,El Salvador,Saint Vincent and the Grenadines,False,FIFA World Cup qualification,H,10,5,1,4,1.9,1.7,0.2,1.6,9,7,0,2,2.7777777777777777,0.6666666666666666,2.111111111111111,2.3333333333333335,0,1
2000-07-25,Ecuador,Colombia,False,FIFA World Cup qualification,D,7,3,0,4,1.8571428571428572,1.7142857142857142,0.14285714285714285,1.2857142857142858,10,4,3,3,1.3,1.1,0.2,1.5,0,1
2000-07-25,Venezuela,Chile,False,FIFA World Cup qualification,A,8,2,1,5,1.125,2.125,-1.0,0.875,10,4,1,5,1.7,1.8,-0.1,1.3,0,1
2000-07-26,Brazil,Argentina,False,FIFA World Cup qualification,H,8,4,3,1,2.125,0.75,1.375,1.875,6,5,1,0,2.3333333333333335,0.3333333333333333,2.0,2.6666666666666665,0,1
2000-07-26,Uruguay,Peru,False,FIFA World Cup qualification,D,5,3,1,1,1.4,0.8,0.6,2.0,9,2,2,5,1.2222222222222223,1.3333333333333333,-0.1111111111111111,0.8888888888888888,0,1
2000-07-27,Bolivia,Paraguay,False,FIFA World Cup qualification,D,9,2,2,5,1.4444444444444444,1.4444444444444444,0.0,0.8888888888888888,9,4,2,3,1.0,1.0,0.0,1.5555555555555556,0,1
2000-07-27,Azerbaijan,North Macedonia,True,Friendly,A,5,0,2,3,0.2,1.2,-1.0,0.4,5,1,0,4,0.8,1.6,-0.8,0.6,1,0
2000-07-28,China PR,South Korea,False,Friendly,A,8,5,1,2,3.875,0.375,3.5,2.0,10,6,4,0,2.5,0.3,2.2,2.2,0,0
2000-07-29,South Africa,Zimbabwe,False,COSAFA Cup,A,10,6,1,3,1.6,1.2,0.4,1.9,8,6,0,2,2.0,1.0,1.0,2.25,0,1
2000-08-05,El Salvador,Haiti,True,Friendly,A,10,6,1,3,2.5,1.4,1.1,1.9,10,3,2,5,2.0,1.9,0.1,1.1,1,0
2000-08-09,Syria,Bahrain,False,Friendly,H,10,5,2,3,1.5,0.5,1.0,1.7,9,4,1,4,0.8888888888888888,0.8888888888888888,0.0,1.4444444444444444,0,0
2000-08-10,Costa Rica,Venezuela,False,Friendly,A,9,4,2,3,1.7777777777777777,1.3333333333333333,0.4444444444444444,1.5555555555555556,9,2,1,6,1.0,2.111111111111111,-1.1111111111111112,0.7777777777777778,0,0
2000-08-11,Bahrain,Jordan,True,Friendly,A,10,4,1,5,0.8,0.9,-0.1,1.3,10,3,4,3,1.6,1.0,0.6,1.3,1,0
2000-08-11,Panama,Ecuador,False,Friendly,D,10,4,1,5,1.1,1.7,-0.6,1.3,8,3,1,4,1.625,1.5,0.125,1.25,0,0
2000-08-13,Malaysia,New Zealand,False,Merdeka Tournament,D,10,5,1,4,2.4,1.5,0.9,1.6,8,3,1,4,1.0,0.875,0.125,1.25,0,1
2000-08-13,Syria,Jordan,False,Friendly,H,10,6,2,2,1.6,0.4,1.2,2.0,10,4,4,2,1.8,0.9,0.9,1.6,0,0
2000-08-13,Lesotho,Zimbabwe,False,COSAFA Cup,A,10,3,3,4,0.6,0.8,-0.2,1.2,9,7,0,2,1.8888888888888888,0.8888888888888888,1.0,2.3333333333333335,0,1
2000-08-15,Mexico,Canada,False,FIFA World Cup qualification,H,10,5,2,3,1.8,1.2,0.6,1.7,10,6,3,1,0.9,0.4,0.5,2.1,0,1
2000-08-15,Malaysia,Oman,False,Merdeka Tournament,H,10,4,2,4,2.2,1.5,0.7,1.4,5,1,0,4,0.8,2.6,-1.8,0.6,0,1
2000-08-15,Costa Rica,Guatemala,False,FIFA World Cup qualification,H,10,4,2,4,1.7,1.7,0.0,1.4,10,6,3,1,2.0,0.6,1.4,2.1,0,1
2000-08-15,Chile,Brazil,False,FIFA World Cup qualification,H,10,5,1,4,1.8,1.6,0.2,1.6,9,5,3,1,2.2222222222222223,0.7777777777777778,1.4444444444444444,2.0,0,1
2000-08-15,Colombia,Uruguay,False,FIFA World Cup qualification,H,10,4,4,2,1.3,0.9,0.4,1.6,6,3,2,1,1.1666666666666667,0.6666666666666666,0.5,1.8333333333333333,0,1
2000-08-16,Ecuador,Bolivia,False,FIFA World Cup qualification,H,9,3,2,4,1.4444444444444444,1.3333333333333333,0.1111111111111111,1.2222222222222223,10,2,3,5,1.3,1.3,0.0,0.9,0,1
2000-08-16,Iran,Georgia,False,Friendly,H,10,7,3,0,1.8,0.4,1.4,2.4,6,1,4,1,0.6666666666666666,0.6666666666666666,0.0,1.1666666666666667,0,0
2000-08-16,Honduras,Saint Vincent and the Grenadines,False,FIFA World Cup qualification,H,10,6,0,4,2.3,1.6,0.7,1.8,10,7,0,3,2.6,1.3,1.3,2.1,0,1
2000-08-16,Bulgaria,Belgium,False,Friendly,A,6,3,1,2,1.6666666666666667,1.1666666666666667,0.5,1.6666666666666667,7,2,3,2,1.2857142857142858,1.4285714285714286,-0.14285714285714285,1.2857142857142858,0,0
2000-08-16,Czech Republic,Slovenia,False,Friendly,A,8,4,0,4,2.0,1.5,0.5,1.5,7,2,3,2,1.8571428571428572,1.2857142857142858,0.5714285714285714,1.2857142857142858,0,0
2000-08-16,Finland,Norway,False,Nordic Championship,H,8,3,2,3,1.0,1.25,-0.25,1.375,10,4,4,2,0.9,0.6,0.3,1.6,0,1
2000-08-16,Germany,Spain,False,Friendly,H,8,2,3,3,1.875,1.625,0.25,1.125,9,5,2,2,1.5555555555555556,0.8888888888888888,0.6666666666666666,1.8888888888888888,0,0
2000-08-16,Argentina,Paraguay,False,FIFA World Cup qualification,D,7,5,1,1,2.142857142857143,0.7142857142857143,1.4285714285714286,2.2857142857142856,10,4,3,3,0.9,0.9,0.0,1.5,0,1
2000-08-16,Jamaica,El Salvador,False,FIFA World Cup qualification,H,10,4,1,5,1.4,1.5,-0.1,1.3,10,5,1,4,2.3,1.5,0.8,1.6,0,1
2000-08-16,Peru,Venezuela,False,FIFA World Cup qualification,H,10,2,3,5,1.1,1.2,-0.1,0.9,10,3,1,6,1.4,2.0,-0.6,1.0,0,1
2000-08-16,Romania,Poland,False,Friendly,D,10,3,2,5,1.2,1.5,-0.3,1.1,5,0,2,3,0.2,1.4,-1.2,0.4,0,0
2000-08-16,Trinidad and Tobago,Panama,False,FIFA World Cup qualification,H,10,4,3,3,1.4,1.0,0.4,1.5,10,3,2,5,0.9,1.7,-0.8,1.1,0,1
2000-08-16,United States,Barbados,False,FIFA World Cup qualification,H,10,4,4,2,1.7,0.9,0.8,1.6,10,4,3,3,1.4,1.4,0.0,1.5,0,1
2000-08-17,New Zealand,Oman,True,Merdeka Tournament,H,9,3,2,4,0.8888888888888888,0.7777777777777778,0.1111111111111111,1.2222222222222223,6,1,0,5,0.6666666666666666,2.5,-1.8333333333333333,0.5,1,1
2000-08-19,Malaysia,New Zealand,False,Merdeka Tournament,A,10,4,2,4,2.1,1.5,0.6,1.4,10,4,2,4,0.9,0.7,0.2,1.4,0,1
2000-08-20,Sierra Leone,Togo,False,African Cup of Nations qualification,H,6,1,1,4,1.0,2.0,-1.0,0.6666666666666666,10,4,2,4,0.9,1.5,-0.6,1.4,0,1
2000-08-20,Haiti,Honduras,True,Friendly,A,10,4,2,4,2.1,1.7,0.4,1.4,10,6,0,4,2.6,1.5,1.1,1.8,1,0
2000-08-25,Egypt,Kenya,False,Friendly,H,10,6,2,2,1.6,0.7,0.9,2.0,7,1,2,4,1.0,1.2857142857142858,-0.2857142857142857,0.7142857142857143,0,0
2000-08-27,Zimbabwe,Lesotho,False,COSAFA Cup,H,10,8,0,2,2.0,0.8,1.2,2.4,10,3,3,4,0.5,0.9,-0.4,1.2,0,1
2000-08-30,Myanmar,Iraq,True,Friendly,A,6,3,0,3,1.5,2.5,-1.0,1.5,6,4,2,0,2.1666666666666665,0.3333333333333333,1.8333333333333333,2.3333333333333335,1,0
2000-09-02,Chile,Colombia,False,FIFA World Cup qualification,A,10,5,1,4,1.9,1.5,0.4,1.6,10,5,3,2,1.2,0.7,0.5,1.8,0,1
2000-09-02,France,England,False,Friendly,D,10,8,1,1,2.5,1.2,1.3,2.5,7,3,2,2,1.4285714285714286,1.1428571428571428,0.2857142857142857,1.5714285714285714,0,0
2000-09-02,Finland,Albania,False,FIFA World Cup qualification,H,9,4,2,3,1.2222222222222223,1.2222222222222223,0.0,1.5555555555555556,5,3,1,1,1.0,0.2,0.8,2.0,0,1
2000-09-02,Egypt,Ivory Coast,False,African Cup of Nations qualification,H,10,6,2,2,1.6,0.8,0.8,2.0,9,5,3,1,2.0,0.8888888888888888,1.1111111111111112,2.0,0,1
2000-09-02,China PR,Thailand,False,Friendly,H,9,5,1,3,3.4444444444444446,0.4444444444444444,3.0,1.7777777777777777,10,7,1,2,2.4,1.3,1.1,2.2,0,0
2000-09-02,Germany,Greece,False,FIFA World Cup qualification,H,9,3,3,3,2.111111111111111,1.5555555555555556,0.5555555555555556,1.3333333333333333,5,3,1,1,2.0,1.0,1.0,2.0,0,1
2000-09-02,Bulgaria,Czech Republic,False,FIFA World Cup qualification,A,7,3,1,3,1.5714285714285714,1.4285714285714286,0.14285714285714285,1.4285714285714286,9,4,0,5,1.7777777777777777,1.4444444444444444,0.3333333333333333,1.3333333333333333,0,1
2000-09-02,Bosnia and Herzegovina,Spain,False,FIFA World Cup qualification,A,5,3,1,1,1.0,0.6,0.4,2.0,10,5,2,3,1.5,1.2,0.3,1.7,0,1
2000-09-02,Azerbaijan,Sweden,False,FIFA World Cup qualification,A,6,0,2,4,0.3333333333333333,1.3333333333333333,-1.0,0.3333333333333333,9,1,4,4,0.7777777777777778,1.1111111111111112,-0.3333333333333333,0.7777777777777778,0,1
2000-09-02,Andorra,Cyprus,False,FIFA World Cup qualification,A,5,1,2,2,0.6,1.0,-0.4,1.0,6,3,2,1,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.8333333333333333,0,1
2000-09-02,Gabon,Morocco,False,African Cup of Nations qualification,H,10,2,3,5,1.1,1.6,-0.5,0.9,10,6,2,2,0.9,0.8,0.1,2.0,0,1
2000-09-02,Belgium,Croatia,False,FIFA World Cup qualification,D,8,3,3,2,1.5,1.375,0.125,1.5,5,1,3,1,0.8,1.0,-0.2,1.2,0,1
2000-09-02,Nigeria,Namibia,False,African Cup of Nations qualification,H,10,7,2,1,2.2,0.8,1.4,2.3,8,4,2,2,2.25,1.25,1.0,1.75,0,1
2000-09-02,Norway,Armenia,False,FIFA World Cup qualification,D,10,4,3,3,1.0,0.9,0.1,1.5,5,1,2,2,1.2,1.4,-0.2,1.0,0,1
2000-09-02,Iceland,Denmark,False,FIFA World Cup qualification,A,5,4,1,0,2.2,0.6,1.6,2.6,7,1,1,5,0.7142857142857143,1.8571428571428572,-1.1428571428571428,0.5714285714285714,0,1
2000-09-02,Switzerland,Russia,False,FIFA World Cup qualification,A,5,1,3,1,1.8,1.4,0.4,1.2,5,3,1,1,1.2,1.0,0.2,2.0,0,1
2000-09-02,Netherlands,Republic of Ireland,False,FIFA World Cup qualification,D,10,7,3,0,2.2,0.8,1.4,2.4,6,2,2,2,1.5,1.5,0.0,1.3333333333333333,0,1
2000-09-02,Zambia,Madagascar,False,African Cup of Nations qualification,A,10,5,3,2,0.8,0.3,0.5,1.8,8,4,1,3,1.125,0.5,0.625,1.625,0,1
2000-09-02,Paraguay,Venezuela,False,FIFA World Cup qualification,H,10,4,4,2,1.0,0.8,0.2,1.6,10,3,0,7,1.4,2.1,-0.7,0.9,0,1
2000-09-02,Honduras,El Salvador,False,FIFA World Cup qualification,H,10,7,0,3,2.8,1.0,1.8,2.1,10,4,1,5,1.8,1.6,0.2,1.3,0,1
2000-09-02,Turkey,Moldova,False,FIFA World Cup qualification,H,6,1,1,4,0.5,1.3333333333333333,-0.8333333333333334,0.6666666666666666,5,3,0,2,1.0,0.8,0.2,1.8,0,1
2000-09-03,Zimbabwe,DR Congo,False,African Cup of Nations qualification,H,10,8,0,2,2.1,0.7,1.4,2.4,10,4,4,2,1.7,0.8,0.9,1.6,0,1
2000-09-03,China PR,Iraq,False,Friendly,H,10,6,1,3,3.4,0.5,2.9,1.9,9,6,3,0,1.7777777777777777,0.2222222222222222,1.5555555555555556,2.3333333333333335,0,0
2000-09-03,Hungary,Italy,False,FIFA World Cup qualification,D,6,2,3,1,1.0,1.1666666666666667,-0.16666666666666666,1.5,10,6,1,3,1.2,0.7,0.5,1.9,0,1
2000-09-03,Estonia,Portugal,False,FIFA World Cup qualification,A,6,3,1,2,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.6666666666666667,10,7,1,2,2.1,0.9,1.2,2.2,0,1
2000-09-03,Costa Rica,Barbados,False,FIFA World Cup qualification,H,10,4,2,4,1.7,1.7,0.0,1.4,10,3,3,4,1.1,1.9,-0.8,1.2,0,1
2000-09-03,Congo,South Africa,False,African Cup of Nations qualification,A,10,5,1,4,1.6,1.1,0.5,1.6,10,6,0,4,1.4,1.1,0.3,1.8,0,1
2000-09-03,Algeria,Burkina Faso,False,African Cup of Nations qualification,D,10,4,4,2,1.7,0.9,0.8,1.6,10,3,2,5,1.2,1.5,-0.3,1.1,0,1
2000-09-03,Jamaica,Saint Vincent and the Grenadines,False,FIFA World Cup qualification,H,10,6,1,3,2.1,1.2,0.9,1.9,10,6,0,4,1.7,1.9,-0.2,1.8,0,1
2000-09-03,Kenya,Tunisia,False,African Cup of Nations qualification,D,8,1,2,5,1.0,1.375,-0.375,0.625,10,5,4,1,1.8,1.2,0.6,1.9,0,1
2000-09-03,Brazil,Bolivia,False,FIFA World Cup qualification,H,10,5,3,2,2.0,1.0,1.0,1.8,10,1,3,6,0.4,1.3,-0.9,0.6,0,1
2000-09-03,Lesotho,Ghana,False,African Cup of Nations qualification,D,10,3,3,4,0.5,1.0,-0.5,1.2,9,5,1,3,1.5555555555555556,0.8888888888888888,0.6666666666666666,1.7777777777777777,0,1
2000-09-03,Uruguay,Ecuador,False,FIFA World Cup qualification,H,7,3,2,2,1.0,0.7142857142857143,0.2857142857142857,1.5714285714285714,10,4,2,4,1.5,1.2,0.3,1.4,0,1
2000-09-03,Trinidad and Tobago,Canada,False,FIFA World Cup qualification,H,10,4,3,3,1.7,0.9,0.8,1.5,10,6,2,2,0.9,0.6,0.3,2.0,0,1
2000-09-03,Slovakia,North Macedonia,False,FIFA World Cup qualification,H,9,2,5,2,0.8888888888888888,0.7777777777777778,0.1111111111111111,1.2222222222222223,6,2,0,4,1.0,1.5,-0.5,1.0,0,1
2000-09-03,Togo,Sierra Leone,False,African Cup of Nations qualification,H,10,4,2,4,0.8,1.5,-0.7,1.4,7,2,1,4,1.1428571428571428,1.7142857142857142,-0.5714285714285714,1.0,0,1
2000-09-03,United States,Guatemala,False,FIFA World Cup qualification,H,10,4,4,2,2.1,0.9,1.2,1.6,10,5,3,2,1.9,0.7,1.2,1.8,0,1
2000-09-03,Romania,Lithuania,False,FIFA World Cup qualification,H,10,3,2,5,1.2,1.5,-0.3,1.1,5,2,0,3,1.4,2.2,-0.8,1.2,0,1
2000-09-03,Mexico,Panama,False,FIFA World Cup qualification,H,10,5,2,3,1.6,1.2,0.4,1.7,10,2,2,6,0.8,2.3,-1.5,0.8,0,1
2000-09-03,Peru,Argentina,False,FIFA World Cup qualification,A,10,3,2,5,1.1,1.1,0.0,1.1,8,5,2,1,2.0,0.75,1.25,2.125,0,1
2000-09-10,Libya,Sudan,False,African Cup of Nations qualification,H,6,2,0,4,1.6666666666666667,2.1666666666666665,-0.5,1.0,7,3,0,4,1.4285714285714286,1.2857142857142858,0.14285714285714285,1.2857142857142858,0,1
2000-09-10,Lebanon,United Arab Emirates,False,Friendly,D,10,3,4,3,1.2,0.9,0.3,1.3,5,3,1,1,1.0,0.8,0.2,2.0,0,0
2000-09-20,Mexico,Ecuador,True,Friendly,H,10,6,1,3,2.2,1.2,1.0,1.9,10,4,2,4,1.4,1.3,0.1,1.4,1,0
2000-09-24,Senegal,Togo,False,African Cup of Nations qualification,D,10,1,7,2,0.8,1.1,-0.3,1.0,10,5,2,3,1.0,0.8,0.2,1.7,0,1
2000-09-24,Qatar,Kuwait,False,Friendly,D,10,7,1,2,2.4,0.8,1.6,2.2,7,5,1,1,5.571428571428571,0.7142857142857143,4.857142857142857,2.2857142857142856,0,0
2000-09-26,Saudi Arabia,Syria,False,Friendly,H,5,1,3,1,1.0,1.2,-0.2,1.2,10,5,2,3,1.0,0.5,0.5,1.7,0,0
2000-09-27,Mexico,Bolivia,True,Friendly,H,10,7,1,2,2.3,1.0,1.3,2.2,10,1,2,7,0.4,1.8,-1.4,0.5,1,0
2000-09-27,Qatar,Iran,False,Friendly,A,10,6,2,2,2.2,0.8,1.4,2.0,10,7,2,1,1.7,0.9,0.8,2.3,0,0
2000-09-28,Saudi Arabia,United Arab Emirates,False,Friendly,H,6,2,3,1,1.3333333333333333,1.0,0.3333333333333333,1.5,6,3,2,1,1.1666666666666667,1.0,0.16666666666666666,1.8333333333333333,0,0
2000-09-30,Kuwait,Thailand,False,Friendly,H,8,5,2,1,4.875,0.625,4.25,2.125,10,6,1,3,2.2,1.6,0.6,1.9,0,0
2000-10-01,Kenya,Lesotho,False,Friendly,D,10,2,3,5,0.9,1.1,-0.2,0.9,10,3,4,3,0.8,1.2,-0.4,1.3,0,0
2000-10-02,Jordan,Saudi Arabia,False,Friendly,H,10,3,4,3,1.3,0.9,0.4,1.3,7,3,3,1,2.0,1.0,1.0,1.7142857142857142,0,0
2000-10-02,Qatar,Egypt,False,Friendly,A,10,6,2,2,2.3,0.9,1.4,2.0,10,6,2,2,1.6,0.8,0.8,2.0,0,0
